wazi,wspd,route,wangle,sail,speed,chrono,lon,lat
271,15.83,34,-123,GV Spi,9.64,2d 23h 01' 43",9° 14.345',41° 22.251'
271,15.84,34,-123,GV Spi,9.64,2d 23h 01' 57",9° 14.372',41° 22.280'
271,15.85,34,-123,GV Spi,9.64,2d 23h 02' 15",9° 14.408',41° 22.320'
271,15.86,34,-123,GV Spi,9.64,2d 23h 02' 28",9° 14.434',41° 22.349'
271,15.87,34,-123,GV Spi,9.64,2d 23h 02' 47",9° 14.472',41° 22.392'
271,15.88,34,-123,GV Spi,9.64,2d 23h 02' 57",9° 14.492',41° 22.414'
271,15.88,34,-123,GV Spi,9.65,2d 23h 03' 15",9° 14.528',41° 22.454'
271,15.89,34,-123,GV Spi,9.65,2d 23h 03' 21",9° 14.541',41° 22.468'
271,15.90,34,-123,GV Spi,9.65,2d 23h 03' 34",9° 14.566',41° 22.496'
271,15.91,34,-123,GV Spi,9.65,2d 23h 03' 49",9° 14.596',41° 22.530'
271,15.92,34,-123,GV Spi,9.65,2d 23h 04' 06",9° 14.629',41° 22.566'
271,15.93,34,-123,GV Spi,9.65,2d 23h 04' 26",9° 14.670',41° 22.612'
271,15.94,34,-123,GV Spi,9.66,2d 23h 04' 38",9° 14.694',41° 22.639'
271,15.95,34,-123,GV Spi,9.66,2d 23h 04' 54",9° 14.725',41° 22.673'
271,15.96,34,-123,GV Spi,9.66,2d 23h 05' 11",9° 14.760',41° 22.712'
271,15.97,34,-123,GV Spi,9.66,2d 23h 05' 29",9° 14.795',41° 22.751'
271,15.98,34,-123,GV Spi,9.66,2d 23h 05' 40",9° 14.817',41° 22.775'
271,15.99,34,-123,GV Spi,9.66,2d 23h 05' 53",9° 14.843',41° 22.805'
271,15.99,34,-123,GV Spi,9.67,2d 23h 06' 04",9° 14.866',41° 22.830'
271,16.00,34,-123,GV Spi,9.67,2d 23h 06' 09",9° 14.875',41° 22.840'
270,16.00,34,-123,GV Spi,9.67,2d 23h 06' 14",9° 14.886',41° 22.852'
270,16.00,34,-124,GV Spi,9.70,2d 23h 06' 20",9° 14.897',41° 22.864'
270,16.01,34,-124,GV Spi,9.70,2d 23h 06' 28",9° 14.915',41° 22.884'
270,16.02,34,-124,GV Spi,9.70,2d 23h 06' 46",9° 14.950',41° 22.923'
270,16.02,34,-124,GV Spi,9.71,2d 23h 06' 52",9° 14.961',41° 22.936'
270,16.03,34,-124,GV Spi,9.71,2d 23h 06' 59",9° 14.975',41° 22.952'
270,16.04,34,-124,GV Spi,9.71,2d 23h 07' 14",9° 15.006',41° 22.986'
270,16.05,34,-124,GV Spi,9.71,2d 23h 07' 31",9° 15.040',41° 23.024'
270,16.06,34,-124,GV Spi,9.71,2d 23h 07' 42",9° 15.062',41° 23.048'
270,16.07,34,-124,GV Spi,9.71,2d 23h 08' 00",9° 15.098',41° 23.089'
270,16.07,34,-124,GV Spi,9.72,2d 23h 08' 06",9° 15.112',41° 23.103'
270,16.08,34,-124,GV Spi,9.72,2d 23h 08' 18",9° 15.135',41° 23.129'
270,16.09,34,-124,GV Spi,9.72,2d 23h 08' 29",9° 15.157',41° 23.154'
270,16.10,34,-124,GV Spi,9.72,2d 23h 08' 45",9° 15.189',41° 23.190'
270,16.11,34,-124,GV Spi,9.72,2d 23h 09' 03",9° 15.226',41° 23.230'
270,16.12,34,-124,GV Spi,9.72,2d 23h 09' 16",9° 15.251',41° 23.258'
270,16.12,34,-124,GV Spi,9.73,2d 23h 09' 22",9° 15.264',41° 23.273'
270,16.13,34,-124,GV Spi,9.73,2d 23h 09' 32",9° 15.283',41° 23.294'
270,16.14,34,-124,GV Spi,9.73,2d 23h 09' 48",9° 15.316',41° 23.330'
270,16.15,34,-124,GV Spi,9.73,2d 23h 10' 05",9° 15.350',41° 23.368'
270,16.16,34,-124,GV Spi,9.73,2d 23h 10' 17",9° 15.375',41° 23.396'
270,16.17,34,-124,GV Spi,9.73,2d 23h 10' 31",9° 15.402',41° 23.426'
270,16.17,34,-124,GV Spi,9.74,2d 23h 10' 35",9° 15.410',41° 23.435'
270,16.18,34,-124,GV Spi,9.74,2d 23h 10' 42",9° 15.425',41° 23.452'
270,16.19,34,-124,GV Spi,9.74,2d 23h 11' 04",9° 15.468',41° 23.500'
270,16.20,34,-124,GV Spi,9.74,2d 23h 11' 16",9° 15.493',41° 23.528'
270,16.21,34,-124,GV Spi,9.74,2d 23h 11' 34",9° 15.530',41° 23.568'
270,16.22,34,-124,GV Spi,9.74,2d 23h 11' 46",9° 15.554',41° 23.595'
270,16.22,34,-124,GV Spi,9.75,2d 23h 11' 51",9° 15.563',41° 23.606'
270,16.23,34,-124,GV Spi,9.75,2d 23h 12' 07",9° 15.597',41° 23.643'
270,16.24,34,-124,GV Spi,9.75,2d 23h 12' 14",9° 15.611',41° 23.659'
269,16.24,34,-124,GV Spi,9.75,2d 23h 12' 21",9° 15.624',41° 23.673'
269,16.24,34,-125,GV Spi,9.79,2d 23h 12' 29",9° 15.640',41° 23.691'
269,16.25,34,-125,GV Spi,9.79,2d 23h 12' 36",9° 15.655',41° 23.707'
269,16.26,34,-125,GV Spi,9.79,2d 23h 12' 46",9° 15.675',41° 23.730'
269,16.27,34,-125,GV Spi,9.79,2d 23h 12' 59",9° 15.701',41° 23.759'
269,16.27,34,-125,GV Spi,9.80,2d 23h 13' 04",9° 15.712',41° 23.772'
269,16.28,34,-125,GV Spi,9.80,2d 23h 13' 16",9° 15.737',41° 23.799'
269,16.29,34,-125,GV Spi,9.80,2d 23h 13' 28",9° 15.760',41° 23.824'
269,16.30,34,-125,GV Spi,9.80,2d 23h 13' 46",9° 15.796',41° 23.864'
269,16.31,34,-125,GV Spi,9.80,2d 23h 14' 00",9° 15.825',41° 23.897'
269,16.32,34,-125,GV Spi,9.81,2d 23h 14' 14",9° 15.854',41° 23.929'
269,16.33,34,-125,GV Spi,9.81,2d 23h 14' 25",9° 15.876',41° 23.953'
269,16.34,34,-125,GV Spi,9.81,2d 23h 14' 44",9° 15.915',41° 23.997'
269,16.35,34,-125,GV Spi,9.81,2d 23h 14' 52",9° 15.930',41° 24.014'
269,16.36,34,-125,GV Spi,9.81,2d 23h 15' 06",9° 15.959',41° 24.045'
269,16.36,34,-125,GV Spi,9.82,2d 23h 15' 15",9° 15.977',41° 24.066'
269,16.37,34,-125,GV Spi,9.82,2d 23h 15' 20",9° 15.987',41° 24.077'
269,16.38,34,-125,GV Spi,9.82,2d 23h 15' 40",9° 16.028',41° 24.122'
269,16.39,34,-125,GV Spi,9.82,2d 23h 15' 49",9° 16.046',41° 24.143'
269,16.40,34,-125,GV Spi,9.82,2d 23h 16' 07",9° 16.082',41° 24.183'
269,16.41,34,-125,GV Spi,9.83,2d 23h 16' 19",9° 16.107',41° 24.211'
269,16.42,34,-125,GV Spi,9.83,2d 23h 16' 37",9° 16.144',41° 24.252'
269,16.43,34,-125,GV Spi,9.83,2d 23h 16' 48",9° 16.167',41° 24.277'
269,16.44,34,-125,GV Spi,9.83,2d 23h 17' 01",9° 16.194',41° 24.307'
269,16.45,34,-125,GV Spi,9.83,2d 23h 17' 15",9° 16.221',41° 24.337'
269,16.45,34,-125,GV Spi,9.84,2d 23h 17' 19",9° 16.231',41° 24.348'
269,16.46,34,-125,GV Spi,9.84,2d 23h 17' 33",9° 16.259',41° 24.379'
269,16.47,34,-125,GV Spi,9.84,2d 23h 17' 46",9° 16.285',41° 24.408'
269,16.48,34,-125,GV Spi,9.84,2d 23h 18' 01",9° 16.315',41° 24.441'
268,16.49,34,-125,GV Spi,9.84,2d 23h 18' 13",9° 16.339',41° 24.469'
268,16.49,34,-126,GV Spi,9.88,2d 23h 18' 18",9° 16.351',41° 24.482'
268,16.50,34,-126,GV Spi,9.88,2d 23h 18' 25",9° 16.365',41° 24.497'
268,16.51,34,-126,GV Spi,9.88,2d 23h 18' 36",9° 16.387',41° 24.522'
268,16.52,34,-126,GV Spi,9.88,2d 23h 18' 53",9° 16.422',41° 24.561'
268,16.52,34,-126,GV Spi,9.89,2d 23h 18' 59",9° 16.434',41° 24.574'
268,16.53,34,-126,GV Spi,9.89,2d 23h 19' 06",9° 16.448',41° 24.589'
268,16.54,34,-126,GV Spi,9.89,2d 23h 19' 18",9° 16.474',41° 24.618'
268,16.55,34,-126,GV Spi,9.89,2d 23h 19' 37",9° 16.511',41° 24.660'
268,16.56,34,-126,GV Spi,9.89,2d 23h 19' 53",9° 16.544',41° 24.696'
268,16.57,34,-126,GV Spi,9.90,2d 23h 19' 59",9° 16.558',41° 24.712'
268,16.58,34,-126,GV Spi,9.90,2d 23h 20' 17",9° 16.593',41° 24.751'
268,16.59,34,-126,GV Spi,9.90,2d 23h 20' 29",9° 16.618',41° 24.779'
268,16.60,34,-126,GV Spi,9.90,2d 23h 20' 40",9° 16.641',41° 24.805'
268,16.61,34,-126,GV Spi,9.91,2d 23h 20' 51",9° 16.663',41° 24.829'
268,16.62,34,-126,GV Spi,9.91,2d 23h 21' 05",9° 16.693',41° 24.862'
268,16.63,34,-126,GV Spi,9.91,2d 23h 21' 18",9° 16.719',41° 24.891'
268,16.64,34,-126,GV Spi,9.91,2d 23h 21' 33",9° 16.750',41° 24.925'
268,16.65,34,-126,GV Spi,9.91,2d 23h 21' 47",9° 16.779',41° 24.958'
268,16.65,34,-126,GV Spi,9.92,2d 23h 21' 54",9° 16.792',41° 24.972'
268,16.66,34,-126,GV Spi,9.92,2d 23h 21' 59",9° 16.804',41° 24.985'
268,16.67,34,-126,GV Spi,9.92,2d 23h 22' 11",9° 16.828',41° 25.012'
268,16.68,34,-126,GV Spi,9.92,2d 23h 22' 30",9° 16.867',41° 25.056'
268,16.69,34,-126,GV Spi,9.92,2d 23h 22' 39",9° 16.886',41° 25.077'
268,16.70,34,-126,GV Spi,9.93,2d 23h 22' 51",9° 16.909',41° 25.102'
268,16.71,34,-126,GV Spi,9.93,2d 23h 23' 10",9° 16.949',41° 25.146'
268,16.72,34,-126,GV Spi,9.93,2d 23h 23' 21",9° 16.972',41° 25.172'
268,16.73,34,-126,GV Spi,9.93,2d 23h 23' 33",9° 16.997',41° 25.200'
268,16.74,34,-126,GV Spi,9.94,2d 23h 23' 47",9° 17.025',41° 25.231'
267,16.75,34,-126,GV Spi,9.94,2d 23h 23' 59",9° 17.050',41° 25.258'
267,16.75,34,-127,GV Spi,9.98,2d 23h 24' 06",9° 17.065',41° 25.275'
267,16.76,34,-127,GV Spi,9.98,2d 23h 24' 14",9° 17.081',41° 25.294'
267,16.77,34,-127,GV Spi,9.98,2d 23h 24' 26",9° 17.106',41° 25.321'
267,16.78,34,-127,GV Spi,9.98,2d 23h 24' 40",9° 17.134',41° 25.353'
267,16.79,34,-127,GV Spi,9.99,2d 23h 24' 53",9° 17.163',41° 25.384'
267,16.80,34,-127,GV Spi,9.99,2d 23h 25' 05",9° 17.187',41° 25.411'
267,16.81,34,-127,GV Spi,9.99,2d 23h 25' 16",9° 17.209',41° 25.435'
267,16.82,34,-127,GV Spi,9.99,2d 23h 25' 29",9° 17.236',41° 25.465'
267,16.83,34,-127,GV Spi,9.99,2d 23h 25' 39",9° 17.256',41° 25.488'
267,16.83,34,-127,GV Spi,10.00,2d 23h 25' 45",9° 17.269',41° 25.502'
267,16.84,34,-127,GV Spi,10.00,2d 23h 25' 54",9° 17.288',41° 25.524'
267,16.85,34,-127,GV Spi,10.00,2d 23h 26' 05",9° 17.310',41° 25.548'
267,16.86,34,-127,GV Spi,10.00,2d 23h 26' 21",9° 17.343',41° 25.585'
267,16.87,34,-127,GV Spi,10.00,2d 23h 26' 28",9° 17.359',41° 25.602'
267,16.87,34,-127,GV Spi,10.01,2d 23h 26' 39",9° 17.381',41° 25.627'
267,16.88,34,-127,GV Spi,10.01,2d 23h 26' 43",9° 17.389',41° 25.635'
267,16.89,34,-127,GV Spi,10.01,2d 23h 27' 00",9° 17.425',41° 25.675'
267,16.90,34,-127,GV Spi,10.01,2d 23h 27' 12",9° 17.450',41° 25.704'
267,16.91,34,-127,GV Spi,10.01,2d 23h 27' 16",9° 17.458',41° 25.713'
267,16.91,34,-127,GV Spi,10.02,2d 23h 27' 24",9° 17.475',41° 25.731'
267,16.92,34,-127,GV Genois,9.05,2d 23h 27' 29",9° 17.484',41° 25.741'
267,16.92,34,-127,GV Spi,10.02,2d 23h 27' 37",9° 17.499',41° 25.759'
267,16.93,34,-127,GV Spi,10.02,2d 23h 27' 41",9° 17.509',41° 25.769'
267,16.93,27,-120,GV Spi,9.68,2d 23h 27' 49",9° 17.524',41° 25.788'
267,16.94,37,-130,GV Spi,10.14,2d 23h 27' 54",9° 17.533',41° 25.798'
267,16.94,42,-135,GV Spi,10.17,2d 23h 28' 02",9° 17.552',41° 25.816'
267,16.95,41,-134,GV Spi,10.17,2d 23h 28' 06",9° 17.562',41° 25.824'
267,16.95,39,-132,GV Spi,10.16,2d 23h 28' 14",9° 17.583',41° 25.842'
267,16.96,37,-130,GV Spi,10.16,2d 23h 28' 18",9° 17.593',41° 25.852'
267,16.96,37,-130,GV Spi,10.15,2d 23h 28' 23",9° 17.602',41° 25.861'
267,16.97,42,-135,GV Spi,10.18,2d 23h 28' 31",9° 17.622',41° 25.880'
267,16.98,42,-135,GV Spi,10.18,2d 23h 28' 39",9° 17.642',41° 25.897'
267,16.99,42,-135,GV Spi,10.19,2d 23h 28' 52",9° 17.674',41° 25.923'
267,17.00,42,-135,GV Spi,10.19,2d 23h 29' 00",9° 17.695',41° 25.941'
267,17.01,42,-135,GV Spi,10.19,2d 23h 29' 13",9° 17.727',41° 25.968'
266,17.02,41,-135,GV Spi,10.19,2d 23h 29' 25",9° 17.759',41° 25.994'
266,17.02,41,-135,GV Spi,10.20,2d 23h 29' 29",9° 17.769',41° 26.003'
266,17.03,41,-135,GV Spi,10.20,2d 23h 29' 33",9° 17.779',41° 26.011'
266,17.04,41,-135,GV Spi,10.20,2d 23h 29' 45",9° 17.807',41° 26.036'
266,17.05,41,-135,GV Spi,10.20,2d 23h 29' 59",9° 17.843',41° 26.066'
266,17.06,41,-135,GV Spi,10.21,2d 23h 30' 07",9° 17.861',41° 26.082'
266,17.07,41,-135,GV Spi,10.21,2d 23h 30' 25",9° 17.907',41° 26.122'
266,17.08,41,-135,GV Spi,10.21,2d 23h 30' 31",9° 17.922',41° 26.135'
266,17.09,41,-135,GV Spi,10.21,2d 23h 30' 41",9° 17.947',41° 26.156'
266,17.09,41,-135,GV Spi,10.22,2d 23h 30' 46",9° 17.958',41° 26.166'
266,17.10,41,-135,GV Spi,10.22,2d 23h 30' 58",9° 17.987',41° 26.191'
266,17.11,41,-135,GV Spi,10.22,2d 23h 31' 10",9° 18.018',41° 26.218'
266,17.12,41,-135,GV Spi,10.22,2d 23h 31' 16",9° 18.033',41° 26.230'
266,17.12,41,-135,GV Spi,10.23,2d 23h 31' 22",9° 18.047',41° 26.242'
266,17.13,41,-135,GV Spi,10.23,2d 23h 31' 27",9° 18.061',41° 26.255'
266,17.14,41,-135,GV Spi,10.23,2d 23h 31' 41",9° 18.094',41° 26.283'
266,17.15,41,-135,GV Spi,10.23,2d 23h 31' 54",9° 18.128',41° 26.312'
266,17.16,41,-135,GV Spi,10.24,2d 23h 32' 01",9° 18.145',41° 26.327'
266,17.17,41,-135,GV Spi,10.24,2d 23h 32' 13",9° 18.174',41° 26.352'
266,17.18,41,-135,GV Spi,10.24,2d 23h 32' 26",9° 18.207',41° 26.381'
266,17.19,41,-135,GV Spi,10.24,2d 23h 32' 32",9° 18.223',41° 26.394'
266,17.19,41,-135,GV Spi,10.25,2d 23h 32' 38",9° 18.238',41° 26.407'
266,17.20,41,-135,GV Spi,10.25,2d 23h 32' 43",9° 18.250',41° 26.418'
266,17.21,41,-135,GV Spi,10.25,2d 23h 32' 55",9° 18.281',41° 26.444'
266,17.22,41,-135,GV Spi,10.25,2d 23h 33' 00",9° 18.293',41° 26.455'
266,17.23,41,-135,GV Spi,10.26,2d 23h 33' 08",9° 18.312',41° 26.471'
266,17.24,41,-135,GV Spi,10.26,2d 23h 33' 25",9° 18.355',41° 26.508'
266,17.25,41,-135,GV Spi,10.26,2d 23h 33' 34",9° 18.378',41° 26.528'
266,17.26,41,-135,GV Spi,10.27,2d 23h 33' 42",9° 18.398',41° 26.545'
266,17.27,41,-135,GV Spi,10.27,2d 23h 33' 55",9° 18.430',41° 26.572'
266,17.28,41,-135,GV Spi,10.27,2d 23h 34' 03",9° 18.448',41° 26.588'
266,17.29,41,-135,GV Spi,10.28,2d 23h 34' 16",9° 18.481',41° 26.617'
266,17.30,41,-135,GV Spi,10.28,2d 23h 34' 28",9° 18.513',41° 26.644'
265,17.30,41,-135,GV Spi,10.28,2d 23h 34' 33",9° 18.524',41° 26.654'
265,17.31,40,-135,GV Spi,10.28,2d 23h 34' 37",9° 18.535',41° 26.663'
265,17.32,40,-135,GV Spi,10.28,2d 23h 34' 46",9° 18.556',41° 26.683'
265,17.33,40,-135,GV Spi,10.29,2d 23h 34' 57",9° 18.583',41° 26.706'
265,17.34,40,-135,GV Spi,10.29,2d 23h 35' 09",9° 18.613',41° 26.734'
265,17.35,40,-135,GV Spi,10.29,2d 23h 35' 21",9° 18.641',41° 26.758'
265,17.36,40,-135,GV Spi,10.30,2d 23h 35' 34",9° 18.674',41° 26.788'
265,17.37,40,-135,GV Spi,10.30,2d 23h 35' 40",9° 18.689',41° 26.801'
265,17.38,40,-135,GV Spi,10.30,2d 23h 35' 52",9° 18.718',41° 26.827'
265,17.39,40,-135,GV Spi,10.31,2d 23h 36' 02",9° 18.743',41° 26.849'
265,17.40,40,-135,GV Spi,10.31,2d 23h 36' 16",9° 18.777',41° 26.880'
265,17.41,40,-135,GV Spi,10.31,2d 23h 36' 23",9° 18.794',41° 26.895'
265,17.42,40,-135,GV Spi,10.31,2d 23h 36' 36",9° 18.825',41° 26.923'
265,17.43,40,-135,GV Spi,10.32,2d 23h 36' 42",9° 18.841',41° 26.937'
265,17.44,40,-135,GV Spi,10.32,2d 23h 36' 54",9° 18.871',41° 26.964'
265,17.45,40,-135,GV Spi,10.32,2d 23h 37' 01",9° 18.889',41° 26.979'
265,17.46,40,-135,GV Spi,10.33,2d 23h 37' 14",9° 18.920',41° 27.008'
265,17.47,40,-135,GV Spi,10.33,2d 23h 37' 21",9° 18.936',41° 27.022'
260,17.34,25,-125,GV Spi,10.03,3d 00h 22' 56",9° 23.866',41° 33.830'
260,17.33,25,-125,GV Spi,10.03,3d 00h 23' 04",9° 23.879',41° 33.851'
260,17.32,25,-125,GV Spi,10.03,3d 00h 23' 13",9° 23.892',41° 33.873'
260,17.31,25,-125,GV Spi,10.03,3d 00h 23' 26",9° 23.912',41° 33.905'
260,17.31,25,-125,GV Spi,10.02,3d 00h 23' 30",9° 23.918',41° 33.915'
260,17.30,25,-125,GV Spi,10.02,3d 00h 23' 34",9° 23.924',41° 33.925'
260,17.29,25,-125,GV Spi,10.02,3d 00h 23' 42",9° 23.938',41° 33.946'
260,17.17,25,-125,GV Spi,9.99,3d 00h 25' 40",9° 24.128',41° 34.252'
260,17.16,25,-125,GV Spi,9.99,3d 00h 25' 46",9° 24.138',41° 34.268'
260,17.15,25,-125,GV Spi,9.99,3d 00h 25' 56",9° 24.155',41° 34.295'
260,17.15,25,-120,GV Spi,9.99,3d 00h 26' 01",9° 24.162',41° 34.306'
260,17.15,20,-120,GV Spi,9.70,3d 00h 26' 02",9° 24.164',41° 34.310'
259,17.15,19,-120,GV Spi,9.70,3d 00h 26' 03",9° 24.165',41° 34.312'
259,17.14,19,-120,GV Spi,9.70,3d 00h 26' 06",9° 24.168',41° 34.319'
259,17.14,14,-115,GV Spi,9.32,3d 00h 26' 07",9° 24.169',41° 34.321'
259,17.14,9,-110,GV Spi,8.80,3d 00h 26' 10",9° 24.172',41° 34.330'
259,17.13,9,-110,GV Spi,8.80,3d 00h 26' 14",9° 24.173',41° 34.338'
259,17.13,4,-105,GV Spi,8.80,3d 00h 26' 16",9° 24.175',41° 34.344'
259,17.13,4,-105,GV Spi,8.11,3d 00h 26' 17",9° 24.175',41° 34.346'
259,17.12,4,-105,GV Spi,8.11,3d 00h 26' 21",9° 24.176',41° 34.354'
259,17.12,4,-100,GV Spi,8.11,3d 00h 26' 22",9° 24.176',41° 34.357'
259,17.12,359,-100,GV Spi,7.19,3d 00h 26' 23",9° 24.176',41° 34.359'
259,17.11,359,-100,GV Spi,7.19,3d 00h 26' 29",9° 24.175',41° 34.371'
259,17.10,359,-100,GV Spi,7.19,3d 00h 26' 38",9° 24.175',41° 34.390'
259,17.10,354,-95,GV Spi,6.22,3d 00h 26' 43",9° 24.175',41° 34.398'
259,17.09,354,-95,GV Spi,6.22,3d 00h 26' 46",9° 24.174',41° 34.404'
259,17.09,349,-90,GV Spi,5.00,3d 00h 26' 51",9° 24.173',41° 34.412'
259,17.08,349,-90,GV Spi,5.00,3d 00h 26' 56",9° 24.171',41° 34.419'
259,17.08,349,-,GV Spi,5.00,3d 00h 27' 02",9° 24.169',41° 34.428'
259,17.08,349,-125,GV Spi,5.01,3d 00h 27' 03",9° 24.168',41° 34.429'
259,17.08,24,-125,GV Spi,9.97,3d 00h 27' 05",9° 24.170',41° 34.433'
259,17.07,24,-125,GV Spi,9.97,3d 00h 27' 07",9° 24.173',41° 34.438'
259,17.07,24,-1,GV Spi,9.97,3d 00h 27' 08",9° 24.176',41° 34.442'
259,17.07,29,-130,GV Spi,10.18,3d 00h 27' 09",9° 24.177',41° 34.444'
259,17.07,29,-135,GV Spi,10.18,3d 00h 27' 13",9° 24.184',41° 34.453'
259,17.07,34,-135,GV Spi,10.21,3d 00h 27' 14",9° 24.186',41° 34.455'
259,17.07,34,-140,GV Spi,10.21,3d 00h 27' 17",9° 24.193',41° 34.463'
259,17.06,39,-140,GV Spi,10.24,3d 00h 27' 19",9° 24.197',41° 34.467'
259,17.06,44,-145,GV Spi,10.19,3d 00h 27' 22",9° 24.205',41° 34.474'
259,17.06,44,-150,GV Spi,10.19,3d 00h 27' 27",9° 24.217',41° 34.484'
259,17.06,49,-150,GV Spi,10.03,3d 00h 27' 28",9° 24.220',41° 34.485'
259,17.06,54,-155,GV Spi,9.80,3d 00h 27' 32",9° 24.233',41° 34.493'
259,17.06,54,-15,GV Spi,9.80,3d 00h 27' 37",9° 24.248',41° 34.501'
259,17.06,54,-160,GV Spi,9.80,3d 00h 27' 38",9° 24.250',41° 34.503'
259,17.06,59,-160,GV Spi,9.34,3d 00h 27' 39",9° 24.253',41° 34.504'
259,17.06,64,-165,GV Spi,8.68,3d 00h 28' 03",9° 24.322',41° 34.535'
259,17.06,64,-170,GV Spi,8.68,3d 00h 28' 07",9° 24.335',41° 34.540'
259,17.06,69,-170,GV Spi,7.77,3d 00h 28' 08",9° 24.338',41° 34.541'
259,17.06,69,-175,GV Spi,7.77,3d 00h 28' 13",9° 24.351',41° 34.545'
259,17.06,69,-180,GV Spi,7.77,3d 00h 28' 18",9° 24.363',41° 34.548'
259,17.06,69,-185,GV Spi,7.77,3d 00h 28' 22",9° 24.375',41° 34.552'
259,17.07,69,-185,GV Spi,7.77,3d 00h 28' 23",9° 24.378',41° 34.552'
259,17.07,69,-190,GV Spi,7.77,3d 00h 28' 27",9° 24.388',41° 34.555'
259,17.07,269,-10,GV Genois,0.38,3d 00h 28' 32",9° 24.401',41° 34.559'
259,17.07,269,-10,GV Spi,0.00,3d 00h 28' 35",9° 24.401',41° 34.559'
259,17.07,269,-190,GV Spi,0.00,3d 00h 28' 36",9° 24.401',41° 34.559'
259,17.07,269,-10,GV Spi,0.00,3d 00h 28' 37",9° 24.401',41° 34.559'
259,17.07,269,-,GV Spi,0.00,3d 00h 28' 40",9° 24.401',41° 34.559'
259,17.07,269,-179,GV Spi,0.00,3d 00h 28' 42",9° 24.401',41° 34.559'
259,17.07,78,-179,GV Spi,5.89,3d 00h 28' 43",9° 24.402',41° 34.559'
259,17.07,78,-179,GV Genois,3.65,3d 00h 28' 50",9° 24.416',41° 34.561'
259,17.07,78,-179,GV 1 Foc 1,2.67,3d 00h 28' 53",9° 24.420',41° 34.562'
259,17.07,80,-179,GV 1 Foc 1,2.67,3d 00h 29' 06",9° 24.432',41° 34.564'
259,17.07,80,179,GV 1 Foc 1,2.67,3d 00h 29' 07",9° 24.433',41° 34.564'
259,17.07,80,179,GV Genois,3.65,3d 00h 29' 09",9° 24.436',41° 34.564'
259,17.08,80,179,GV Spi,3.65,3d 00h 29' 11",9° 24.439',41° 34.565'
259,17.08,80,179,GV Spi,5.89,3d 00h 29' 13",9° 24.442',41° 34.565'
259,17.08,85,174,GV Spi,6.94,3d 00h 29' 17",9° 24.452',41° 34.566'
259,17.08,90,169,GV Spi,7.96,3d 00h 29' 21",9° 24.461',41° 34.567'
259,17.08,95,164,GV Spi,7.96,3d 00h 29' 24",9° 24.471',41° 34.567'
259,17.08,95,164,GV Spi,8.82,3d 00h 29' 25",9° 24.475',41° 34.567'
259,17.09,95,164,GV Spi,8.83,3d 00h 29' 26",9° 24.478',41° 34.566'
259,17.09,100,159,GV Spi,8.83,3d 00h 29' 33",9° 24.501',41° 34.565'
259,17.09,100,159,GV Spi,9.45,3d 00h 29' 34",9° 24.504',41° 34.564'
259,17.10,100,159,GV Spi,9.45,3d 00h 29' 36",9° 24.510',41° 34.564'
259,17.10,105,154,GV Spi,9.86,3d 00h 29' 38",9° 24.517',41° 34.563'
259,17.10,110,149,GV Spi,10.07,3d 00h 29' 41",9° 24.529',41° 34.560'
259,17.11,110,149,GV Spi,10.08,3d 00h 29' 44",9° 24.538',41° 34.558'
259,17.11,115,144,GV Spi,10.22,3d 00h 29' 46",9° 24.546',41° 34.555'
259,17.12,120,144,GV Spi,10.22,3d 00h 29' 49",9° 24.557',41° 34.551'
259,17.12,120,139,GV Spi,10.25,3d 00h 29' 51",9° 24.562',41° 34.549'
259,17.13,125,134,GV Spi,10.22,3d 00h 29' 55",9° 24.576',41° 34.543'
259,17.13,130,134,GV Spi,10.22,3d 00h 29' 59",9° 24.587',41° 34.537'
259,17.14,130,129,GV Spi,10.15,3d 00h 30' 00",9° 24.590',41° 34.535'
259,17.14,135,124,GV Spi,9.93,3d 00h 30' 03",9° 24.600',41° 34.529'
259,17.15,135,124,GV Spi,9.93,3d 00h 30' 06",9° 24.607',41° 34.524'
259,17.15,140,119,GV Spi,9.63,3d 00h 30' 08",9° 24.612',41° 34.520'
259,17.16,140,119,GV Spi,9.63,3d 00h 30' 10",9° 24.617',41° 34.515'
259,17.16,145,114,GV Spi,9.22,3d 00h 30' 11",9° 24.620',41° 34.513'
259,17.16,145,114,GV Genois,9.11,3d 00h 30' 15",9° 24.626',41° 34.505'
259,17.17,145,114,GV Genois,9.11,3d 00h 30' 16",9° 24.628',41° 34.503'
259,17.18,145,114,GV Genois,9.11,3d 00h 30' 22",9° 24.640',41° 34.491'
259,17.19,145,114,GV Genois,9.11,3d 00h 30' 27",9° 24.651',41° 34.479'
259,17.20,145,114,GV Genois,9.11,3d 00h 30' 33",9° 24.661',41° 34.468'
259,17.20,120,139,GV Genois,8.78,3d 00h 30' 37",9° 24.671',41° 34.459'
259,17.21,120,139,GV Genois,8.78,3d 00h 30' 39",9° 24.675',41° 34.457'
259,17.21,120,139,GV Spi,10.28,3d 00h 30' 42",9° 24.685',41° 34.453'
259,17.22,120,139,GV Spi,10.28,3d 00h 30' 44",9° 24.692',41° 34.450'
259,17.23,120,139,GV Spi,10.28,3d 00h 30' 50",9° 24.712',41° 34.441'
259,17.24,120,139,GV Spi,10.29,3d 00h 30' 55",9° 24.727',41° 34.435'
259,17.25,150,109,GV Spi,8.65,3d 00h 31' 00",9° 24.744',41° 34.427'
